diff_median_sample,file,gnss_max,gnss_median,gnss_min,gnss_p01,gnss_p99,lidar_max,lidar_min,name,point_count,pos_cover_rate,pulse_max,pulse_min,reason,seq,size_bytes,status,total_pulses
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00294_20260510191911.h5,40750.742147496,40749.244920592,40747.740628832,40747.772089,40750.710777848,40768.742147496,40765.740628832,L1_cap_00294_20260510191911.h5,2106775,1.0,1488298.0,1.0,,294,247341364,OK,1488298.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00295_20260510191914.h5,40753.744326184,40752.251357296,40750.7421495,40750.771971459995,40753.717802240004,40771.744326184,40768.7421495,L1_cap_00295_20260510191914.h5,2134191,1.0,1489019.0,1.0,,295,248291900,OK,1489019.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00296_20260510191917.h5,40756.746518876,40755.244492929996,40753.744328184,40753.774294348,40756.716294812,40774.746518876,40771.744328184,L1_cap_00296_20260510191917.h5,2159396,1.0,1488886.0,1.0,,296,246787840,OK,1488886.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00297_20260510191920.h5,40759.729615444,40758.202606372,40756.746520876,40756.7766792,40759.690129068,40777.729615444,40774.746520876,L1_cap_00297_20260510191920.h5,2103409,1.0,1449693.0,1.0,,297,237978840,OK,1449693.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00298_20260510191923.h5,40762.750246228,40761.287318496,40759.729629444,40759.76607494,40762.72273678,40780.750246228,40777.729629444,L1_cap_00298_20260510191923.h5,2091366,1.0,1446529.0,7.0,,298,237009616,OK,1446529.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00299_20260510191926.h5,40765.752130896,40764.257419996,40762.750248228,40762.779633908,40765.721956732,40783.752130896,40780.750248228,L1_cap_00299_20260510191926.h5,2150477,1.0,1488858.0,1.0,,299,245244924,OK,1488858.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00300_20260510191929.h5,40768.753763576,40767.25060264,40765.752132896,40765.782967064,40768.724048812,40786.753763576,40783.752132896,L1_cap_00300_20260510191929.h5,2153231,1.0,1487605.0,1.0,,300,239413876,OK,1487605.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00301_20260510191932.h5,40771.754486244,40770.253392312,40768.753765576,40768.78424256,40771.72369926,40789.754486244,40786.753765576,L1_cap_00301_20260510191932.h5,2154942,1.0,1486128.0,1.0,,301,242103192,OK,1486128.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00302_20260510191935.h5,40774.755236904,40773.246052936,40771.754488244,40771.78325422,40774.727346936,40792.755236904,40789.754488244,L1_cap_00302_20260510191935.h5,2148992,1.0,1487003.0,1.0,,302,240230276,OK,1487003.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00303_20260510191938.h5,40777.75749962,40776.23892656,40774.755238904,40774.78500338463,40777.729147144004,40795.75749962,40792.755238904,L1_cap_00303_20260510191938.h5,2085817,1.0,1487836.0,1.0,,303,236345044,OK,1487836.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00304_20260510191941.h5,40780.741058172,40779.23343718,40777.75750162,40777.785821412,40780.70590034,40798.741058172,40795.75750162,L1_cap_00304_20260510191941.h5,2142483,1.0,1446543.0,1.0,,304,248166048,OK,1446543.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00305_20260510191944.h5,40783.761366904,40782.314735294,40780.741060172,40780.777978372,40783.73489676,40801.761366904,40798.741060172,L1_cap_00305_20260510191944.h5,2173380,1.0,1441202.0,1.0,,305,254850128,OK,1441202.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00306_20260510191947.h5,40786.76249556,40785.254231615996,40783.761368904,40783.792853072,40786.730972132,40804.76249556,40801.761368904,L1_cap_00306_20260510191947.h5,2238364,1.0,1488662.0,1.0,,306,268137164,OK,1488662.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00307_20260510191950.h5,40789.765486248,40788.262989316,40786.76249756,40786.789301763994,40789.737272096,40807.765486248,40804.76249756,L1_cap_00307_20260510191950.h5,2228104,1.0,1489607.0,1.0,,307,268605704,OK,1489607.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00309_20260510191956.h5,40795.77001158,40794.269376668,40792.767050904,40792.798357072,40795.743203032,40813.77001158,40810.767050904,L1_cap_00309_20260510191956.h5,2229121,1.0,1489607.0,1.0,,309,267843044,OK,1489607.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00310_20260510191959.h5,40798.77115424,40797.274126344,40795.77001358,40795.800699404004,40798.740166412,40816.77115424,40813.77001358,L1_cap_00310_20260510191959.h5,2230584,1.0,1488690.0,1.0,,310,266858580,OK,1488690.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00311_20260510192002.h5,1489278.0,747289.0,1.0,15637.0,1473946.44,1489296.0,19.0,L1_cap_00311_20260510192002.h5,2242857,0.0009675159851921009,1489278.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,311,263005284,REPAIR_CANDIDATE,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00312_20260510192005.h5,40804.774615552,40803.15940102,40801.773222904,40801.800685052,40804.745343776005,40822.774615552,40819.773222904,L1_cap_00312_20260510192005.h5,2080282,1.0,1379203.0,1.0,,312,250104772,OK,1379203.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00313_20260510192008.h5,40807.77766222,40806.272545296,40804.774617552,40804.806239724,40807.751028276005,40825.77766222,40822.774617552,L1_cap_00313_20260510192008.h5,2230791,1.0,1489670.0,1.0,,313,266148956,OK,1489670.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00314_20260510192011.h5,40810.779966884,40809.282566984,40807.77766422,40807.808856448,40810.74943072,40828.779966884,40825.77766422,L1_cap_00314_20260510192011.h5,2224604,1.0,1489278.0,1.0,,314,265257276,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00315_20260510192014.h5,40813.78092754,40812.279950624,40810.779968884,40810.810317928,40813.754152516005,40831.78092754,40828.779968884,L1_cap_00315_20260510192014.h5,2235845,1.0,1488690.0,1.0,,315,267117744,OK,1488690.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00316_20260510192017.h5,40816.782308192,40815.2861003,40813.78092954,40813.811725524,40816.750988024,40834.782308192,40831.78092954,L1_cap_00316_20260510192017.h5,2237292,1.0,1488886.0,1.0,,316,268938856,OK,1488886.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00317_20260510192020.h5,40820.28444438,40818.546836352,40816.782310192,40816.81751238,40820.250673896,40838.28444438,40834.782310192,L1_cap_00317_20260510192020.h5,2590216,1.0,1723449.0,1.0,,317,309824052,OK,1723449.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00318_20260510192023.h5,40823.78645372,40822.064587616,40820.28444638,40820.37452054401,40823.750175844,40841.78645372,40838.28444638,L1_cap_00318_20260510192023.h5,2562985,1.0,1708644.0,1.0,,318,303378504,OK,1708644.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00319_20260510192027.h5,40827.288631892,40825.535956796,40823.78645572,40823.819191536,40827.2535937,40845.288631892,40841.78645572,L1_cap_00319_20260510192027.h5,2610083,1.0,1737407.0,1.0,,319,309860276,OK,1737407.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00320_20260510192030.h5,40830.790725248,40829.06359512,40827.288633888,40827.322792072,40830.756577064,40848.790725248,40845.288633888,L1_cap_00320_20260510192030.h5,2447797,1.0,1635480.0,1.0,,320,290887248,OK,1635480.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00321_20260510192034.h5,40834.292455416,40832.540806336,40830.790727248,40830.825329836,40834.258534832,40852.292455416,40848.790727248,L1_cap_00321_20260510192034.h5,2605321,1.0,1737204.0,1.0,,321,311101092,OK,1737204.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00322_20260510192037.h5,40837.294774084,40835.792379324,40834.292457416,40834.323537584,40837.2683012426,40855.294774084,40852.292457416,L1_cap_00322_20260510192037.h5,2234536,1.0,1489411.0,1.0,,322,267418552,OK,1489411.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00323_20260510192040.h5,40840.798015424,40839.056899212,40837.294776084,40837.331908848,40840.763336676,40858.798015424,40855.294776084,L1_cap_00323_20260510192040.h5,2617329,1.0,1737995.0,1.0,,323,312157448,OK,1737995.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00324_20260510192044.h5,40843.963490956,40842.3621915,40840.798017424,40840.828946328,40843.932512048,40861.963490956,40858.798017424,L1_cap_00324_20260510192044.h5,2282138,1.0,1493625.0,1.0,,324,268596996,OK,1493625.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00325_20260510192047.h5,40846.965473604,40845.457466648,40843.963492956,40843.992321368,40846.9385672,40864.965473604,40861.963492956,L1_cap_00325_20260510192047.h5,2249914,1.0,1489299.0,1.0,,325,266964084,OK,1489299.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00326_20260510192050.h5,40849.96716226,40848.446111224,40846.965475604,40846.995217764,40849.938601824,40867.96716226,40864.965475604,L1_cap_00326_20260510192050.h5,2126215,1.0,1480017.0,1.0,,326,245004684,OK,1480017.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00327_20260510192053.h5,40852.968682948,40851.341757312,40849.96716426,40849.999019272,40852.939937949675,40870.968682948,40867.96716426,L1_cap_00327_20260510192053.h5,1921543,1.0,1379630.0,1.0,,327,219379676,OK,1379630.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00328_20260510192056.h5,40855.972625536,40854.460261568,40852.968686948,40852.9914129722,40855.949641512,40873.972625536,40870.968686948,L1_cap_00328_20260510192056.h5,1949396,1.0,1467305.0,2.0,,328,221129624,OK,1467305.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00329_20260510192059.h5,40859.473193684,40857.677075352,40855.972627536,40856.00536854,40859.441643512,40877.473193684,40873.972627536,L1_cap_00329_20260510192059.h5,2306506,1.0,1708070.0,1.0,,329,255094496,OK,1708070.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00330_20260510192103.h5,1472772.0,737039.0,1.0,16730.44,1458827.56,1472790.0,19.0,L1_cap_00330_20260510192103.h5,1890345,0.0006411528054402767,1472772.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,330,197419044,REPAIR_CANDIDATE,1472772.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00331_20260510192106.h5,40865.480686992,40863.983893288,40862.47687234,40862.501406472,40865.454738852,40883.480686992,40880.47687234,L1_cap_00331_20260510192106.h5,1880339,1.0,1465079.0,1.0,,331,200538620,OK,1465079.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00332_20260510192109.h5,40868.480555604,40866.982553896,40865.480688992,40865.511183156,40868.453144276,40886.480555604,40883.480688992,L1_cap_00332_20260510192109.h5,1943060,1.0,1473787.0,1.0,,332,210567784,OK,1473787.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00333_20260510192112.h5,40871.483390256,40870.00108544,40868.480557604,40868.513831784,40871.45389478,40889.483390256,40886.480557604,L1_cap_00333_20260510192112.h5,1924667,1.0,1476887.0,1.0,,333,210163104,OK,1476888.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00334_20260510192115.h5,40874.485136868,40873.0090781,40871.483402256,40871.510557684,40874.458467444,40892.485136868,40889.483402256,L1_cap_00334_20260510192115.h5,1836065,1.0,1365903.0,5.0,,334,201875124,OK,1365903.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00335_20260510192118.h5,40877.486657496,40875.967441672,40874.485138868,40874.521969068,40877.458534104,40895.486657496,40892.485138868,L1_cap_00335_20260510192118.h5,2060063,1.0,1467963.0,1.0,,335,227512272,OK,1467963.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00336_20260510192121.h5,40880.48882214,40878.978882364,40877.486659496,40877.51694842,40880.451273176,40898.48882214,40895.486659496,L1_cap_00336_20260510192121.h5,1956939,1.0,1457400.0,1.0,,336,213406980,OK,1457400.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00337_20260510192124.h5,40883.489796752,40882.004783928,40880.488824136,40880.513134228,40883.45403456,40901.489796752,40898.488824136,L1_cap_00337_20260510192124.h5,1942499,1.0,1472821.0,1.0,,337,212368456,OK,1472821.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00338_20260510192127.h5,40886.491485364,40884.998079696,40883.489798752,40883.51352196,40886.45722918,40904.491485364,40901.489798752,L1_cap_00338_20260510192127.h5,1959455,1.0,1486380.0,1.0,,338,216403224,OK,1486380.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00339_20260510192130.h5,40889.49212398,40887.99481728,40886.491487364,40886.516293996,40889.46170932001,40907.49212398,40904.491487364,L1_cap_00339_20260510192130.h5,2035326,1.0,1488585.0,1.0,,339,228399540,OK,1488585.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00340_20260510192133.h5,40892.495646608,40891.00515376,40889.492125984,40889.520018132,40892.46806446,40910.495646608,40907.492125984,L1_cap_00340_20260510192133.h5,2085776,1.0,1490069.0,1.0,,340,236048504,OK,1490069.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00341_20260510192136.h5,40895.496761224,40894.0112854,40892.495648608,40892.525822751995,40895.469569096,40913.496761224,40910.495648608,L1_cap_00341_20260510192136.h5,1965500,1.0,1386504.0,1.0,,341,223253328,OK,1386504.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00342_20260510192139.h5,40898.49851984,40896.987642072,40895.496763224,40895.523632448,40898.466736588,40916.49851984,40913.496763224,L1_cap_00342_20260510192139.h5,2124555,1.0,1489278.0,1.0,,342,244573044,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00343_20260510192142.h5,40901.50027844,40899.99716072,40898.49852184,40898.525625264,40901.47128700544,40919.50027844,40916.49852184,L1_cap_00343_20260510192142.h5,2101565,1.0,1487696.0,1.0,,343,242758592,OK,1487696.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00344_20260510192145.h5,40904.50076304,40903.00175016,40901.50028044,40901.530102604,40904.472921488,40922.50076304,40919.50028044,L1_cap_00344_20260510192145.h5,2096271,1.0,1486163.0,1.0,,344,242741552,OK,1486163.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00345_20260510192148.h5,40907.501821644,40906.006654776,40904.50076504,40904.5305732,40907.471863564,40925.501821644,40922.50076504,L1_cap_00345_20260510192148.h5,2108697,1.0,1487059.0,1.0,,345,243540460,OK,1487059.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00346_20260510192151.h5,40911.00405576,40909.250168684,40907.501823644,40907.537365836,40910.968756752,40929.00405576,40925.501823644,L1_cap_00346_20260510192151.h5,2459915,1.0,1735699.0,1.0,,346,281326444,OK,1735699.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00347_20260510192154.h5,40914.006500372,40912.505270652,40911.00405776,40911.035125348,40913.97478594916,40932.006500372,40929.00405776,L1_cap_00347_20260510192154.h5,2133372,1.0,1488900.0,1.0,,347,239542836,OK,1488900.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00348_20260510192157.h5,40917.007824972,40915.4214628,40914.006502372,40914.035138928004,40916.977931992,40935.007824972,40932.006502372,L1_cap_00348_20260510192157.h5,2025121,1.0,1409331.0,1.0,,348,225199536,OK,1409331.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00349_20260510192200.h5,40920.00973758,40918.50528584,40917.007826972,40917.037649011996,40919.979228696,40938.00973758,40935.007826972,L1_cap_00349_20260510192200.h5,2130695,1.0,1489278.0,1.0,,349,237989904,OK,1489278.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00350_20260510192203.h5,1489278.0,745484.0,1.0,13480.34,1474634.6600000001,1489296.0,19.0,L1_cap_00350_20260510192203.h5,2146335,0.0013408904015449591,1489278.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,350,235356492,REPAIR_CANDIDATE,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00351_20260510192206.h5,40926.013688772,40924.509973044,40923.011498172,40923.039578324,40925.981599772,40944.013688772,40941.011498172,L1_cap_00351_20260510192206.h5,2147987,1.0,1489278.0,1.0,,351,233906460,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00352_20260510192209.h5,40929.016007376,40927.514943664,40926.013694772,40926.043271528,40928.983699772005,40947.016007376,40944.013694772,L1_cap_00352_20260510192209.h5,2148631,1.0,1489278.0,3.0,,352,232303272,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00353_20260510192212.h5,40932.018199972,40930.517699268,40929.016009376,40929.045598996,40931.988335524,40950.018199972,40947.016009376,L1_cap_00353_20260510192212.h5,2164974,1.0,1489278.0,1.0,,353,236548176,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00354_20260510192215.h5,40935.019076572,40933.520123856,40932.018201972,40932.04985814,40934.990415576,40953.019076572,40950.018201972,L1_cap_00354_20260510192215.h5,2152162,1.0,1488690.0,1.0,,354,241779432,OK,1488690.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00355_20260510192218.h5,40937.999638188,40936.494001316,40935.019078572,40935.049144732,40937.967313296,40955.999638188,40953.019078572,L1_cap_00355_20260510192218.h5,2154137,1.0,1447523.0,1.0,,355,250247144,OK,1447523.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00356_20260510192221.h5,40941.023209744,40939.54466614,40937.999640188,40938.03799124,40940.99227678,40959.023209744,40955.999640188,L1_cap_00356_20260510192221.h5,2193899,1.0,1466605.0,1.0,,356,260837680,OK,1466605.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00357_20260510192224.h5,40944.024842336,40942.5197516,40941.023211744,40941.050698312,40943.997472920004,40962.024842336,40959.023211744,L1_cap_00357_20260510192224.h5,2220822,1.0,1489348.0,1.0,,357,264641224,OK,1489348.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00358_20260510192227.h5,40947.026250916,40945.517834168,40944.024844336,40944.056116044,40946.994712376,40965.026250916,40962.024844336,L1_cap_00358_20260510192227.h5,2196278,1.0,1489208.0,1.0,,358,259305704,OK,1489208.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00359_20260510192230.h5,40950.027883496,40948.533873816,40947.026252912,40947.051975732,40949.994394484,40968.027883496,40965.026252912,L1_cap_00359_20260510192230.h5,2156735,1.0,1489278.0,1.0,,359,235998924,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00360_20260510192233.h5,40953.030538088,40951.518694312,40950.027885496,40950.05882202,40953.000101564,40971.030538088,40968.027885496,L1_cap_00360_20260510192233.h5,2141819,1.0,1489866.0,1.0,,360,234083844,OK,1489866.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00361_20260510192236.h5,40956.031274668,40954.534416992,40953.030540088,40953.05796687328,40955.99997968,40974.031274668,40971.030540088,L1_cap_00361_20260510192236.h5,2140133,1.0,1488816.0,1.0,,361,233935140,OK,1488816.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00362_20260510192239.h5,40959.03278124,40957.517895472,40956.031276668,40956.061313228005,40959.002461076,40977.03278124,40974.031276668,L1_cap_00362_20260510192239.h5,2104121,1.0,1489110.0,1.0,,362,228088152,OK,1489110.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00363_20260510192242.h5,40962.035407836,40960.425081532,40959.03278324,40959.057595972,40962.002643058804,40980.035407836,40977.03278324,L1_cap_00363_20260510192242.h5,1948431,1.0,1396983.0,1.0,,363,211634916,OK,1396983.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00364_20260510192245.h5,40965.537053084,40963.774267988,40962.035409832,40962.068768012,40965.499470884,40983.537053084,40980.035409832,L1_cap_00364_20260510192245.h5,2392961,1.0,1737008.0,1.0,,364,265163204,OK,1737008.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00365_20260510192249.h5,40968.538587668,40967.039356804,40965.537055084,40965.566255720005,40968.50681102,40986.538587668,40983.537055084,L1_cap_00365_20260510192249.h5,2035425,1.0,1488760.0,1.0,,365,228706264,OK,1488760.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00366_20260510192252.h5,40971.540514244,40970.038224372,40968.538589668,40968.565721296,40971.505634315996,40989.540514244,40986.538589668,L1_cap_00366_20260510192252.h5,2048488,1.0,1488816.0,1.0,,366,234036048,OK,1488816.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00367_20260510192255.h5,40974.542356848,40973.03959394,40971.540516244,40971.568812392,40974.51305100864,40992.542356848,40989.540516244,L1_cap_00367_20260510192255.h5,2051485,1.0,1488501.0,1.0,,367,234593256,OK,1488501.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00368_20260510192258.h5,40977.544241388,40976.04717554,40974.542358848,40974.5745758,40977.512237216,40995.544241388,40992.542358848,L1_cap_00368_20260510192258.h5,2053940,1.0,1488557.0,1.0,,368,233497472,OK,1488557.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00369_20260510192301.h5,1487444.0,743530.0,1.0,12606.340000000004,1471617.33,1487462.0,19.0,L1_cap_00369_20260510192301.h5,2083068,0.0015275545493474048,1487444.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,369,230630996,REPAIR_CANDIDATE,1487444.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00370_20260510192304.h5,1386560.0,692961.0,1.0,14916.240000000002,1373939.76,1386578.0,19.0,L1_cap_00370_20260510192304.h5,1953725,0.0004668005988560314,1386560.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,370,216988784,REPAIR_CANDIDATE,1386560.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00371_20260510192307.h5,40986.548033092,40985.023270092,40983.547074532,40983.574104676,40986.511682596,41004.548033092,41001.547074532,L1_cap_00371_20260510192307.h5,1949716,1.0,1480752.0,1.0,,371,215393196,OK,1480752.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00372_20260510192310.h5,40989.549651648,40988.064937866,40986.548035092,40986.57579324,40989.515559464,41007.549651648,41004.548035092,L1_cap_00372_20260510192310.h5,1925080,1.0,1477287.0,1.0,,372,215022000,OK,1477287.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00373_20260510192313.h5,40992.5514242,40991.067287432,40989.549653648,40989.57841858,40992.523479272,41010.5514242,41007.549653648,L1_cap_00373_20260510192313.h5,1994340,1.0,1481256.0,1.0,,373,221357604,OK,1481256.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00374_20260510192316.h5,40996.05269226,40994.380851648,40992.5514262,40992.590241888,40996.02222461896,41014.05269226,41010.5514262,L1_cap_00374_20260510192316.h5,2349975,1.0,1730883.0,1.0,,374,261194460,OK,1730883.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00375_20260510192319.h5,40999.054870816,40997.541750056,40996.05269426,40996.08282842,40999.020296632,41017.054870816,41014.05269426,L1_cap_00375_20260510192319.h5,2215424,1.0,1489866.0,1.0,,375,254044980,OK,1489866.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00376_20260510192322.h5,41002.057217372,41000.517885468,40999.054872816,40999.081455076004,41002.02839122,41020.057217372,41017.054872816,L1_cap_00376_20260510192322.h5,2086607,1.0,1489852.0,1.0,,376,232877992,OK,1489852.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00377_20260510192325.h5,41005.058541912,41003.47287178,41002.057219372,41002.08513152,41005.033946504,41023.058541912,41020.057219372,L1_cap_00377_20260510192325.h5,1872865,1.0,1381016.0,1.0,,377,206849048,OK,1381016.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00378_20260510192328.h5,41008.060538464,41006.535479636,41005.058543912,41005.087873211996,41008.032047172004,41026.060538464,41023.058543912,L1_cap_00378_20260510192328.h5,2089658,1.0,1489824.0,1.0,,378,233660100,OK,1489824.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00379_20260510192331.h5,41011.063388184,41009.56713836,41008.060540464,41008.08921062,41011.037370064005,41029.063388184,41026.060540464,L1_cap_00379_20260510192331.h5,2272000,1.0,1490188.0,1.0,,379,266166052,OK,1490188.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00380_20260510192334.h5,41014.064713556,41012.5675479,41011.000000416,41011.03114716,41014.033254808,41032.064713556,41029.000000416,L1_cap_00380_20260510192334.h5,2229030,1.0,1489544.0,1.0,,380,258850820,OK,1489544.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00381_20260510192337.h5,41017.065702092,41015.569565424,41014.064715556,41014.098541276,41017.033798384,41035.065702092,41032.064715556,L1_cap_00381_20260510192337.h5,2256978,1.0,1489341.0,1.0,,381,264413004,OK,1489341.0
